#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 06 24 02 00 999 99.0 99.0  0.95 18.18  6.75 203 9999.0 999.0  13.3 999.0 99.0 99.00
2022 06 24 02 30 999 99.0 99.0  1.01 18.18  7.85 201 9999.0 999.0  13.3 999.0 99.0 99.00
2022 06 24 03 00 999 99.0 99.0  1.03 18.18  7.44 196 9999.0 999.0  12.9 999.0 99.0 99.00
2022 06 24 03 30 999 99.0 99.0  1.02 18.18  7.64 193 9999.0 999.0  12.6 999.0 99.0 99.00
2022 06 24 04 00 999 99.0 99.0  1.21 18.18  8.80 192 9999.0 999.0  12.5 999.0 99.0 99.00
2022 06 24 04 30 999 99.0 99.0  1.14 18.18  8.55 192 9999.0 999.0  12.8 999.0 99.0 99.00
2022 06 24 05 00 999 99.0 99.0  1.04 18.18  7.83 188 9999.0 999.0  13.1 999.0 99.0 99.00
2022 06 24 05 30 999 99.0 99.0  1.16 18.18  8.78 194 9999.0 999.0  13.3 999.0 99.0 99.00
2022 06 24 06 00 999 99.0 99.0  1.12 18.18  8.85 199 9999.0 999.0  13.4 999.0 99.0 99.00
2022 06 24 06 30 999 99.0 99.0  1.17 18.18  9.45 201 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 24 07 00 999 99.0 99.0  1.00 18.18  8.19 197 9999.0 999.0  13.8 999.0 99.0 99.00
2022 06 24 07 30 999 99.0 99.0  1.16 18.18  9.52 208 9999.0 999.0  13.8 999.0 99.0 99.00
2022 06 24 08 00 999 99.0 99.0  1.06 18.18  9.17 203 9999.0 999.0  13.6 999.0 99.0 99.00
2022 06 24 08 30 999 99.0 99.0  1.04 18.18  9.34 204 9999.0 999.0  13.5 999.0 99.0 99.00
2022 06 24 09 00 999 99.0 99.0  0.84 18.18  7.42 197 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 24 09 30 999 99.0 99.0  1.08 18.18  9.18 198 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 24 10 00 999 99.0 99.0  0.95 18.18  8.42 203 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 24 10 30 999 99.0 99.0  1.08 18.18  8.91 204 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 24 11 00 999 99.0 99.0  1.08 18.18  9.14 198 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 24 11 30 999 99.0 99.0  1.21 18.18  9.69 202 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 24 12 00 999 99.0 99.0  1.05 18.18  8.62 195 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 24 12 30 999 99.0 99.0  1.13 16.67  8.85 201 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 24 13 00 999 99.0 99.0  1.19 18.18  9.42 203 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 24 13 30 999 99.0 99.0  1.06 18.18  8.26 193 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 24 14 00 999 99.0 99.0  1.16 18.18  9.36 200 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 24 14 30 999 99.0 99.0  1.15 16.67  9.10 201 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 24 15 00 999 99.0 99.0  1.03 16.67  8.56 199 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 24 15 30 999 99.0 99.0  1.07 16.67  8.29 196 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 24 16 00 999 99.0 99.0  1.09 16.67  9.09 198 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 24 16 30 999 99.0 99.0  1.00 16.67  8.67 201 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 24 17 00 999 99.0 99.0  1.17 16.67  9.90 198 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 24 17 30 999 99.0 99.0  1.18 16.67  9.61 195 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 24 18 00 999 99.0 99.0  0.99 16.67  8.38 196 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 24 18 30 999 99.0 99.0  1.10 16.67  8.77 194 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 24 19 00 999 99.0 99.0  1.17 16.67  9.08 194 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 24 19 30 999 99.0 99.0  1.03 16.67  7.93 199 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 24 20 00 999 99.0 99.0  1.12 16.67  8.66 198 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 24 20 30 999 99.0 99.0  1.22 16.67  9.71 193 9999.0 999.0  14.8 999.0 99.0 99.00
2022 06 24 21 00 999 99.0 99.0  1.02 16.67  7.69 198 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 24 21 30 999 99.0 99.0  1.06 16.67  8.33 193 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 24 22 00 999 99.0 99.0  1.11 16.67  8.47 197 9999.0 999.0  14.6 999.0 99.0 99.00
2022 06 24 22 30 999 99.0 99.0  1.05 16.67  7.84 198 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 24 23 00 999 99.0 99.0  1.15 16.67  7.94 199 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 24 23 30 999 99.0 99.0  1.09 16.67  7.52 201 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 25 00 00 999 99.0 99.0  1.01 16.67  6.89 200 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 25 00 30 999 99.0 99.0  1.12 16.67  7.15 200 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 25 01 00 999 99.0 99.0  1.13 16.67  7.12 202 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 25 01 30 999 99.0 99.0  1.13 16.67  6.75 199 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 25 02 00 999 99.0 99.0  1.09 16.67  6.63 196 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 25 02 30 999 99.0 99.0  1.17 16.67  7.28 199 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 25 03 00 999 99.0 99.0  1.09 16.67  7.01 191 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 25 03 30 999 99.0 99.0  1.07 16.67  7.13 193 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 25 04 00 999 99.0 99.0  1.21 16.67  8.40 199 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 25 04 30 999 99.0 99.0  1.07 16.67  8.35 196 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 25 05 00 999 99.0 99.0  0.98 16.67  7.83 195 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 25 05 30 999 99.0 99.0  1.05 16.67  8.31 199 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 25 06 00 999 99.0 99.0  1.18 16.67  9.56 200 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 25 06 30 999 99.0 99.0  1.23 16.67  9.77 196 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 25 07 00 999 99.0 99.0  0.95 16.67  7.64 202 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 25 07 30 999 99.0 99.0  1.06 16.67  8.67 200 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 25 08 00 999 99.0 99.0  0.97 16.67  7.82 196 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 25 08 30 999 99.0 99.0  1.05 16.67  8.40 202 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 25 09 00 999 99.0 99.0  0.97 16.67  8.06 201 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 25 09 30 999 99.0 99.0  0.99 16.67  8.18 202 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 25 10 00 999 99.0 99.0  1.01 16.67  8.03 201 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 25 10 30 999 99.0 99.0  1.01 16.67  8.11 201 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 25 11 00 999 99.0 99.0  1.01 15.38  7.86 197 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 25 11 30 999 99.0 99.0  0.90 16.67  7.32 202 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 25 12 00 999 99.0 99.0  0.97 16.67  7.55 197 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 25 12 30 999 99.0 99.0  0.96 15.38  7.53 201 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 25 13 00 999 99.0 99.0  0.98 16.67  7.66 201 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 25 13 30 999 99.0 99.0  0.92 16.67  7.72 199 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 25 14 00 999 99.0 99.0  1.00 16.67  8.25 195 9999.0 999.0  15.3 999.0 99.0 99.00
2022 06 25 14 30 999 99.0 99.0  1.02 15.38  8.85 201 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 25 15 00 999 99.0 99.0  0.89 16.67  7.56 193 9999.0 999.0  15.3 999.0 99.0 99.00
2022 06 25 15 30 999 99.0 99.0  0.95 15.38  8.32 198 9999.0 999.0  15.3 999.0 99.0 99.00
2022 06 25 16 00 999 99.0 99.0  1.00 15.38  9.02 197 9999.0 999.0  15.4 999.0 99.0 99.00
2022 06 25 16 30 999 99.0 99.0  1.03 15.38  8.99 195 9999.0 999.0  15.4 999.0 99.0 99.00
2022 06 25 17 00 999 99.0 99.0  0.99 15.38  8.45 201 9999.0 999.0  15.5 999.0 99.0 99.00
2022 06 25 17 30 999 99.0 99.0  0.95 15.38  8.17 200 9999.0 999.0  15.5 999.0 99.0 99.00
2022 06 25 18 00 999 99.0 99.0  0.99 15.38  8.56 193 9999.0 999.0  15.5 999.0 99.0 99.00
2022 06 25 18 30 999 99.0 99.0  0.84 15.38  7.32 196 9999.0 999.0  15.5 999.0 99.0 99.00
2022 06 25 19 00 999 99.0 99.0  0.92 15.38  7.60 195 9999.0 999.0  15.4 999.0 99.0 99.00
2022 06 25 19 30 999 99.0 99.0  0.89 15.38  6.88 197 9999.0 999.0  15.4 999.0 99.0 99.00
2022 06 25 20 00 999 99.0 99.0  0.97 15.38  6.82 204 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 25 20 30 999 99.0 99.0  1.04 15.38  6.78 202 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 25 21 00 999 99.0 99.0  0.99 15.38  6.04 199 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 25 21 30 999 99.0 99.0  1.01 15.38  6.12 206 9999.0 999.0  14.6 999.0 99.0 99.00
2022 06 25 22 00 999 99.0 99.0  1.06 15.38  6.35 204 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 25 22 30 999 99.0 99.0  0.94 15.38  5.29 206 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 25 23 00 999 99.0 99.0  1.01 15.38  6.23 202 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 25 23 30 999 99.0 99.0  1.04 15.38  6.60 203 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 00 00 999 99.0 99.0  0.96 15.38  5.83 202 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 26 00 30 999 99.0 99.0  0.97 15.38  6.00 201 9999.0 999.0  13.8 999.0 99.0 99.00
2022 06 26 01 00 999 99.0 99.0  0.97 15.38  6.08 199 9999.0 999.0  13.6 999.0 99.0 99.00
2022 06 26 01 30 999 99.0 99.0  0.97 15.38  6.39 204 9999.0 999.0  13.6 999.0 99.0 99.00
2022 06 26 02 00 999 99.0 99.0  0.95 15.38  6.33 206 9999.0 999.0  13.5 999.0 99.0 99.00
2022 06 26 02 30 999 99.0 99.0  0.89 15.38  6.09 200 9999.0 999.0  13.4 999.0 99.0 99.00
2022 06 26 03 00 999 99.0 99.0  0.91 15.38  6.58 204 9999.0 999.0  13.1 999.0 99.0 99.00
2022 06 26 03 30 999 99.0 99.0  0.87 15.38  6.64 201 9999.0 999.0  13.0 999.0 99.0 99.00
2022 06 26 04 00 999 99.0 99.0  0.79 15.38  6.54 197 9999.0 999.0  12.9 999.0 99.0 99.00
2022 06 26 04 30 999 99.0 99.0  0.78 15.38  7.30 199 9999.0 999.0  12.8 999.0 99.0 99.00
2022 06 26 05 00 999 99.0 99.0  0.78 15.38  7.55 193 9999.0 999.0  13.0 999.0 99.0 99.00
2022 06 26 05 30 999 99.0 99.0  0.75 15.38  7.56 198 9999.0 999.0  13.0 999.0 99.0 99.00
2022 06 26 06 00 999 99.0 99.0  0.79 15.38  8.36 197 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 26 06 30 999 99.0 99.0  0.76 15.38  8.29 192 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 26 07 00 999 99.0 99.0  0.76 15.38  8.32 195 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 26 07 30 999 99.0 99.0  0.68 14.29  7.84 200 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 26 08 00 999 99.0 99.0  0.71 15.38  8.50 200 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 26 08 30 999 99.0 99.0  0.66 15.38  7.55 200 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 26 09 00 999 99.0 99.0  0.83 15.38  9.60 192 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 26 09 30 999 99.0 99.0  0.74 15.38  8.68 200 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 10 00 999 99.0 99.0  0.69 15.38  8.25 203 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 26 10 30 999 99.0 99.0  0.71 14.29  8.48 195 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 26 11 00 999 99.0 99.0  0.68 14.29  7.89 197 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 26 11 30 999 99.0 99.0  0.72 14.29  8.10 196 9999.0 999.0  14.6 999.0 99.0 99.00
2022 06 26 12 00 999 99.0 99.0  0.77 15.38  8.98 201 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 12 30 999 99.0 99.0  0.74 15.38  8.73 195 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 13 00 999 99.0 99.0  0.68 14.29  8.17 195 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 13 30 999 99.0 99.0  0.65 14.29  7.38 194 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 26 14 00 999 99.0 99.0  0.71 15.38  7.95 191 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 26 14 30 999 99.0 99.0  0.73 14.29  8.67 196 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 26 15 00 999 99.0 99.0  0.69 14.29  8.61 197 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 15 30 999 99.0 99.0  0.67 15.38  8.87 192 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 26 16 00 999 99.0 99.0  0.69 15.38  9.24 193 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 26 16 30 999 99.0 99.0  0.67 14.29  8.77 195 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 26 17 00 999 99.0 99.0  0.63 14.29  8.46 193 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 26 17 30 999 99.0 99.0  0.68 14.29  9.17 199 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 18 00 999 99.0 99.0  0.76 14.29  9.99 199 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 18 30 999 99.0 99.0  0.64 15.38  8.86 196 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 19 00 999 99.0 99.0  0.72 14.29  8.63 202 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 19 30 999 99.0 99.0  0.69 14.29  7.17 203 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 20 00 999 99.0 99.0  0.71 14.29  6.28 204 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 26 20 30 999 99.0 99.0  0.70 15.38  5.31 199 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 21 00 999 99.0 99.0  0.72 14.29  5.21 195 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 21 30 999 99.0 99.0  0.76 14.29  5.49 202 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 22 00 999 99.0 99.0  0.75 15.38  4.90 206 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 26 22 30 999 99.0 99.0  0.74 14.29  4.37 206 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 26 23 00 999 99.0 99.0  0.76 14.29  4.43 201 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 26 23 30 999 99.0 99.0  0.80 14.29  4.60 197 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 27 00 00 999 99.0 99.0  0.81 14.29  4.56 209 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 27 00 30 999 99.0 99.0  0.85 14.29  4.57 201 9999.0 999.0  13.4 999.0 99.0 99.00
2022 06 27 01 00 999 99.0 99.0  0.81 14.29  4.47 207 9999.0 999.0  13.3 999.0 99.0 99.00
2022 06 27 01 30 999 99.0 99.0  0.80 14.29  4.23 208 9999.0 999.0  13.1 999.0 99.0 99.00
2022 06 27 02 00 999 99.0 99.0  0.78 13.33  4.44 214 9999.0 999.0  12.9 999.0 99.0 99.00
2022 06 27 02 30 999 99.0 99.0  0.75 14.29  5.08 215 9999.0 999.0  12.9 999.0 99.0 99.00
2022 06 27 03 00 999 99.0 99.0  0.69 14.29  4.81 212 9999.0 999.0  12.7 999.0 99.0 99.00
2022 06 27 03 30 999 99.0 99.0  0.66 14.29  5.42 206 9999.0 999.0  12.7 999.0 99.0 99.00
2022 06 27 04 00 999 99.0 99.0  0.69 15.38  6.02 190 9999.0 999.0  12.7 999.0 99.0 99.00
2022 06 27 04 30 999 99.0 99.0  0.69 14.29  5.60 197 9999.0 999.0  12.7 999.0 99.0 99.00
2022 06 27 05 00 999 99.0 99.0  0.67 14.29  5.47 189 9999.0 999.0  13.0 999.0 99.0 99.00
2022 06 27 05 30 999 99.0 99.0  0.65 14.29  5.96 191 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 27 06 00 999 99.0 99.0  0.60 14.29  5.77 205 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 27 06 30 999 99.0 99.0  0.62 14.29  6.10 199 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 27 07 00 999 99.0 99.0  0.62 14.29  6.55 213 9999.0 999.0  13.5 999.0 99.0 99.00
2022 06 27 07 30 999 99.0 99.0  0.57 13.33  6.09 203 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 27 08 00 999 99.0 99.0  0.60 14.29  6.48 196 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 27 08 30 999 99.0 99.0  0.61 14.29  6.43 204 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 27 09 00 999 99.0 99.0  0.58 15.38  6.48 201 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 27 09 30 999 99.0 99.0  0.64 14.29  6.51 207 9999.0 999.0  13.6 999.0 99.0 99.00
2022 06 27 10 00 999 99.0 99.0  0.72 14.29  7.14 205 9999.0 999.0  13.8 999.0 99.0 99.00
2022 06 27 10 30 999 99.0 99.0  0.61 14.29  6.22 198 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 27 11 00 999 99.0 99.0  0.64 14.29  6.79 195 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 27 11 30 999 99.0 99.0  0.61 14.29  5.71 205 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 27 12 00 999 99.0 99.0  0.64 14.29  6.15 201 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 27 12 30 999 99.0 99.0  0.59 14.29  5.99 207 9999.0 999.0  14.3 999.0 99.0 99.00
2022 06 27 13 00 999 99.0 99.0  0.63 14.29  5.86 201 9999.0 999.0  14.2 999.0 99.0 99.00
2022 06 27 13 30 999 99.0 99.0  0.65 14.29  5.83 198 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 27 14 00 999 99.0 99.0  0.66 13.33  6.18 196 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 27 14 30 999 99.0 99.0  0.69 14.29  6.46 198 9999.0 999.0  13.6 999.0 99.0 99.00
2022 06 27 15 00 999 99.0 99.0  0.63 14.29  6.27 197 9999.0 999.0  13.5 999.0 99.0 99.00
2022 06 27 15 30 999 99.0 99.0  0.66 14.29  6.33 199 9999.0 999.0  13.6 999.0 99.0 99.00
2022 06 27 16 00 999 99.0 99.0  0.66 14.29  6.07 200 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 27 16 30 999 99.0 99.0  0.64 14.29  5.72 202 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 27 17 00 999 99.0 99.0  0.72 14.29  5.92 204 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 27 17 30 999 99.0 99.0  0.69 14.29  5.41 205 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 27 18 00 999 99.0 99.0  0.69 14.29  5.30 195 9999.0 999.0  14.6 999.0 99.0 99.00
2022 06 27 18 30 999 99.0 99.0  0.76 14.29  5.57 203 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 27 19 00 999 99.0 99.0  0.74 14.29  4.91 201 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 27 19 30 999 99.0 99.0  0.80 14.29  4.32 201 9999.0 999.0  14.5 999.0 99.0 99.00
2022 06 27 20 00 999 99.0 99.0  0.81 13.33  4.39 216 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 27 20 30 999 99.0 99.0  0.79 14.29  4.33 201 9999.0 999.0  14.8 999.0 99.0 99.00
2022 06 27 21 00 999 99.0 99.0  0.86 14.29  4.61 202 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 27 21 30 999 99.0 99.0  0.89 14.29  4.50 203 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 27 22 00 999 99.0 99.0  0.91 14.29  4.39 203 9999.0 999.0  14.6 999.0 99.0 99.00
2022 06 27 22 30 999 99.0 99.0  0.90 14.29  4.43 201 9999.0 999.0  14.6 999.0 99.0 99.00
2022 06 27 23 00 999 99.0 99.0  0.85 14.29  4.61 204 9999.0 999.0  14.6 999.0 99.0 99.00
2022 06 27 23 30 999 99.0 99.0  0.84 14.29  4.97 208 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 28 00 00 999 99.0 99.0  0.77 15.38  4.64 195 9999.0 999.0  15.3 999.0 99.0 99.00
2022 06 28 00 30 999 99.0 99.0  0.83 14.29  5.22 191 9999.0 999.0  15.8 999.0 99.0 99.00
2022 06 28 01 00 999 99.0 99.0  0.74 14.29  5.01 200 9999.0 999.0  16.0 999.0 99.0 99.00
2022 06 28 01 30 999 99.0 99.0  0.72 14.29  4.91 203 9999.0 999.0  16.4 999.0 99.0 99.00
2022 06 28 02 00 999 99.0 99.0  0.77 14.29  5.04 204 9999.0 999.0  16.0 999.0 99.0 99.00
2022 06 28 02 30 999 99.0 99.0  0.78 14.29  4.73 195 9999.0 999.0  16.0 999.0 99.0 99.00
2022 06 28 03 00 999 99.0 99.0  0.83 20.00  4.81 206 9999.0 999.0  16.1 999.0 99.0 99.00
2022 06 28 03 30 999 99.0 99.0  0.85 14.29  5.01 202 9999.0 999.0  15.9 999.0 99.0 99.00
2022 06 28 04 00 999 99.0 99.0  0.85 14.29  4.97 199 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 28 04 30 999 99.0 99.0  0.92 20.00  5.75 202 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 28 05 00 999 99.0 99.0  0.89 13.33  5.66 203 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 28 05 30 999 99.0 99.0  0.88 14.29  5.35 206 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 28 06 00 999 99.0 99.0  0.85 14.29  5.27 200 9999.0 999.0  14.4 999.0 99.0 99.00
2022 06 28 06 30 999 99.0 99.0  0.80 20.00  5.19 177 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 28 07 00 999 99.0 99.0  0.81 20.00  5.42 203 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 28 07 30 999 99.0 99.0  0.83 14.29  5.22 204 9999.0 999.0  13.8 999.0 99.0 99.00
2022 06 28 08 00 999 99.0 99.0  0.83 18.18  5.64 189 9999.0 999.0  14.0 999.0 99.0 99.00
2022 06 28 08 30 999 99.0 99.0  0.87  5.56  5.40 264 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 28 09 00 999 99.0 99.0  0.85  5.26  5.05 261 9999.0 999.0  13.8 999.0 99.0 99.00
2022 06 28 09 30 999 99.0 99.0  0.83 14.29  5.26 198 9999.0 999.0  13.7 999.0 99.0 99.00
2022 06 28 10 00 999 99.0 99.0  0.83  5.71  5.37 265 9999.0 999.0  13.9 999.0 99.0 99.00
2022 06 28 10 30 999 99.0 99.0  0.90  5.71  5.39 261 9999.0 999.0  14.1 999.0 99.0 99.00
2022 06 28 11 00 999 99.0 99.0  0.88  5.71  5.27 261 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 28 11 30 999 99.0 99.0  0.90  5.88  5.32 265 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 28 12 00 999 99.0 99.0  0.89 18.18  5.54 204 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 28 12 30 999 99.0 99.0  0.93  5.26  5.37 263 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 28 13 00 999 99.0 99.0  0.92  5.71  5.34 265 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 28 13 30 999 99.0 99.0  0.87 18.18  5.30 203 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 28 14 00 999 99.0 99.0  0.94  5.41  5.41 262 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 28 14 30 999 99.0 99.0  0.98 18.18  5.58 202 9999.0 999.0  14.7 999.0 99.0 99.00
2022 06 28 15 00 999 99.0 99.0  0.91 18.18  5.55 200 9999.0 999.0  14.8 999.0 99.0 99.00
2022 06 28 15 30 999 99.0 99.0  0.93 18.18  5.82 193 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 28 16 00 999 99.0 99.0  0.89 13.33  5.34 207 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 28 16 30 999 99.0 99.0  0.95 18.18  5.70 193 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 28 17 00 999 99.0 99.0  0.92 18.18  5.58 190 9999.0 999.0  15.4 999.0 99.0 99.00
2022 06 28 17 30 999 99.0 99.0  0.86 18.18  5.39 193 9999.0 999.0  15.2 999.0 99.0 99.00
2022 06 28 18 00 999 99.0 99.0  0.88 13.33  5.25 198 9999.0 999.0  15.4 999.0 99.0 99.00
2022 06 28 18 30 999 99.0 99.0  0.91 18.18  4.88 192 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 28 19 00 999 99.0 99.0  0.99 18.18  5.07 189 9999.0 999.0  14.9 999.0 99.0 99.00
2022 06 28 19 30 999 99.0 99.0  0.94 18.18  4.79 198 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 28 20 00 999 99.0 99.0  0.97 18.18  4.65 191 9999.0 999.0  15.0 999.0 99.0 99.00
2022 06 28 20 30 999 99.0 99.0  0.93 18.18  4.59 200 9999.0 999.0  15.1 999.0 99.0 99.00
2022 06 28 21 00 999 99.0 99.0  0.98 18.18  4.72 205 9999.0 999.0  15.0 999.0 99.0 99.00
